"","Naive","Seasonal_Naive","RW_with_drift","ARIMA","SES","ETS","Theta","TBATS","Neural_net"
"1",0.218355204055792,0.223592031542206,0.129061912704477,0.125333480625033,0.218355204055792,0.0657938785875446,0.400953079467194,0.206584254557036,0.264421920512003
"2",1.77462173739348,1.77866358196195,1.77982624919559,1.77514348104856,1.77462147814457,1.77462147814457,1.77325133585798,1.77485677599828,1.79293538281587
"3",0.181132260031801,0.27495692298054,0.193828228488581,0.164936785270775,0.181137492967059,0.181137492967059,0.319761863632617,0.167065822394061,0.936552848685217
"4",0.187148662293943,0.184992552252726,0.071510336638905,0.0730834420005051,0.187152240026979,0.187152240026979,0.102241683356555,0.18649447311082,0.307392053946077
"5",0.687987419977746,0.728990173583956,0.746733888737318,0.704931686141306,0.690582010918784,0.690591674663788,0.819195463359732,0.690567461661839,0.574982967060305
"6",0.404358730967222,0.483934718526485,0.310373329772947,0.404358730967222,0.404364516918243,0.404364710123289,0.372526810740268,0.40400662356274,0.295161040175545
"7",0.172014862462013,0.310568837919187,0.104645714804579,0.122862835969884,0.16936802589361,0.16936802589361,0.214884017511979,0.169369482443993,0.243955462788898
"8",0.529918749893477,0.4572210916102,0.373264247685301,0.36251941022393,0.529918833970312,0.529918833970312,0.757134694852244,0.476562284480137,0.576602099809106
"9",0.249414824354605,0.264247842425293,0.179436489265364,0.21701311776398,0.249141386927476,0.249141386927476,0.209147695796752,0.223199630365019,0.305794746892241
"10",0.235028492857765,0.284954255161593,0.266934749922176,0.239623401338421,0.235028492967473,0.235028492967473,1.24188127583872,0.235030410663808,0.278670689402742
"11",0.351141086372286,0.371279588009464,0.211648152640575,0.337988319739548,0.351152731721191,0.342392605087418,0.674054794092193,0.341702627452371,0.400544837918993
"12",0.163999855669338,0.174454974394251,0.261448468984527,0.257825491451329,0.163999151447932,0.261475520329899,0.200935931377167,0.253684753795111,0.196929290702114
"13",1.75444599619787,1.00618219586034,1.98484001214299,1.75444599619787,1.7207533001454,1.7207533001454,1.49692948663056,1.7204022496768,1.9963648643188
"14",0.107466661676151,0.10016432641103,0.109452699327211,0.109428290859482,0.107133870071775,0.107132805598298,0.618126418105701,0.116107730825155,0.0898436581449904
"15",0.164044502574296,0.20872004310395,0.173384803925766,0.169836016014363,0.164048851371518,0.164048851371518,1.60913706198292,0.163983349791083,0.27195567929834
"16",0.378301223814229,0.396077303079189,0.235088888362779,0.374050986497147,0.378308834595485,0.378308834595485,0.776654970347161,0.43431731061976,0.530121796141833
"17",0.421877242206449,0.447968465144598,0.300492312883879,0.416978846701572,0.421880800345242,0.421880800345242,0.391575777041964,0.420263751993218,1.30199330294578
